N,P,K,temperature,humidity,ph,rainfall,target
0.592857143,0.528571429,0.25,0.468346927,0.805946691,0.320399361,0.281860431,1
0.607142857,0.642857143,0.21,0.491093391,0.747565354,0.420985751,0.357956221,1
0.778571429,0.528571429,0.2,0.540658568,0.763234485,0.464255833,0.317778832,1
0.714285714,0.507142857,0.2,0.480385729,0.719550592,0.324319433,0.29666192,1
0.835714286,0.578571429,0.215,0.570159224,0.796556963,0.423068391,0.344712818,1
0.814285714,0.635714286,0.24,0.502435153,0.730195516,0.417708209,0.353781087,1
0.785714286,0.521428571,0.225,0.491010512,0.754056369,0.374912874,0.280246201,1
0.671428571,0.464285714,0.215,0.468042338,0.823877085,0.418391685,0.255985097,1
0.571428571,0.471428571,0.21,0.536002845,0.776211181,0.412361063,0.304892338,1
0.814285714,0.528571429,0.23,0.498838116,0.794251142,0.436749158,0.330012988,1
0.628571429,0.521428571,0.2,0.581878494,0.757523804,0.438471134,0.258190721,1
0.8,0.485714286,0.215,0.585896571,0.735642905,0.342553771,0.253121258,1
0.835714286,0.507142857,0.21,0.480242016,0.736367538,0.406582597,0.261869968,1
0.792857143,0.585714286,0.215,0.504245864,0.782772356,0.321390372,0.280066731,1
0.635714286,0.557142857,0.21,0.552946977,0.741192073,0.330701,0.320926758,1
0.664285714,0.614285714,0.21,0.545827932,0.805529369,0.403787343,0.348758846,1
0.657142857,0.542857143,0.235,0.532793045,0.783999486,0.45617894,0.266211817,1
0.75,0.492857143,0.2,0.468280823,0.783026101,0.403340639,0.355693535,1
0.728571429,0.471428571,0.215,0.568981098,0.758585942,0.340653223,0.295500089,1
0.671428571,0.614285714,0.23,0.583511206,0.728114901,0.328651775,0.321052796,1
0.828571429,0.471428571,0.21,0.537939846,0.790980094,0.455813255,0.25554802,1
0.835714286,0.528571429,0.22,0.475853965,0.794458626,0.415513421,0.333280389,1
0.85,0.478571429,0.25,0.49254261,0.805864441,0.422355898,0.330040694,1
0.707142857,0.485714286,0.24,0.501142232,0.779269815,0.368091031,0.353735139,1
0.65,0.564285714,0.235,0.583147871,0.751858659,0.448808342,0.349653011,1
0.571428571,0.607142857,0.21,0.509952765,0.759426459,0.420832047,0.313215608,1
0.721428571,0.464285714,0.215,0.47446209,0.708949756,0.390017473,0.346119188,1
0.771428571,0.6,0.24,0.582347201,0.769013269,0.373855556,0.331192092,1
0.714285714,0.535714286,0.235,0.536973784,0.734897806,0.395787796,0.32374822,1
0.778571429,0.614285714,0.24,0.598040381,0.807851177,0.389613015,0.323478407,1
0.585714286,0.521428571,0.205,0.465779966,0.824918725,0.347404201,0.324160178,1
0.757142857,0.464285714,0.25,0.489029036,0.749685994,0.347696023,0.34521676,1
0.642857143,0.578571429,0.235,0.488516037,0.789719265,0.355892303,0.355217381,1
0.592857143,0.642857143,0.225,0.507639623,0.741230196,0.311759383,0.318461827,1
0.85,0.607142857,0.215,0.569345195,0.762149578,0.385934586,0.352245309,1
0.764285714,0.478571429,0.2,0.554485376,0.784921114,0.355504731,0.255771909,1
0.828571429,0.542857143,0.25,0.504951224,0.810060161,0.374909366,0.269129738,1
0.721428571,0.5,0.225,0.509850272,0.783321958,0.425759235,0.322513593,1
0.664285714,0.542857143,0.225,0.542113301,0.726991405,0.393653769,0.294589743,1
0.678571429,0.5,0.2,0.578415055,0.8014287,0.361590019,0.319064715,1
0.764285714,0.471428571,0.25,0.590950124,0.813186953,0.401738131,0.348547556,1
0.592857143,0.635714286,0.21,0.532945348,0.779797046,0.461036177,0.330248431,1
0.728571429,0.485714286,0.245,0.504345469,0.818349241,0.344612437,0.326227173,1
0.614285714,0.528571429,0.2,0.544818903,0.798317217,0.358132295,0.283810577,1
0.835714286,0.578571429,0.24,0.469750726,0.808412946,0.34191504,0.343623983,1
0.792857143,0.528571429,0.24,0.559149504,0.717602019,0.413702793,0.357409407,1
0.678571429,0.492857143,0.225,0.489972613,0.772404625,0.388428902,0.322947131,1
0.65,0.5,0.25,0.53545344,0.721553787,0.421069137,0.319978393,1
0.664285714,0.557142857,0.205,0.589870088,0.8077823,0.351545515,0.319877008,1
0.657142857,0.571428571,0.23,0.585240111,0.779524103,0.347728568,0.318486604,1
0.742857143,0.535714286,0.245,0.524104509,0.782478156,0.369244507,0.323054508,1
0.735714286,0.478571429,0.23,0.496437567,0.788060979,0.4035132,0.302749655,1
0.657142857,0.5,0.2,0.579239826,0.743012542,0.337408532,0.252286607,1
0.664285714,0.571428571,0.22,0.549280237,0.758578012,0.340493982,0.356621873,1
0.857142857,0.585714286,0.235,0.552392285,0.720886793,0.373346196,0.354882335,1
0.771428571,0.478571429,0.205,0.46878602,0.824980026,0.405280755,0.254120966,1
0.75,0.592857143,0.245,0.486711959,0.819537547,0.391222489,0.337667204,1
0.7,0.528571429,0.225,0.47390557,0.819085758,0.455833706,0.254549879,1
0.792857143,0.592857143,0.25,0.591747111,0.74765291,0.311125386,0.273897874,1
0.692857143,0.492857143,0.2,0.506446014,0.749619952,0.337924297,0.333771244,1
0.678571429,0.55,0.215,0.53283552,0.805536514,0.344346212,0.260716251,1
0.635714286,0.614285714,0.25,0.466510315,0.769957273,0.430898003,0.266278618,1
0.635714286,0.571428571,0.25,0.512091874,0.72590518,0.430868815,0.256952088,1
0.842857143,0.592857143,0.23,0.477006428,0.760980641,0.419442828,0.289028137,1
0.721428571,0.621428571,0.2,0.556734389,0.774405364,0.350417318,0.279479375,1
0.707142857,0.621428571,0.21,0.553870209,0.737536183,0.438418813,0.299240583,1
0.585714286,0.514285714,0.205,0.577373798,0.792438405,0.372662895,0.271669515,1
0.642857143,0.578571429,0.25,0.549118873,0.815362441,0.33275609,0.277883667,1
0.678571429,0.592857143,0.235,0.5502894,0.754082214,0.424660303,0.267543896,1
0.742857143,0.485714286,0.205,0.582913144,0.76829253,0.431953946,0.252345793,1
0.728571429,0.485714286,0.235,0.547679632,0.80613561,0.443419678,0.25159381,1
0.714285714,0.492857143,0.235,0.476591592,0.78486616,0.362734551,0.273996952,1
0.671428571,0.6,0.215,0.566262206,0.819585153,0.334148135,0.326471747,1
0.707142857,0.464285714,0.205,0.509906047,0.801848479,0.345661066,0.288490743,1
0.8,0.585714286,0.215,0.527160323,0.736539869,0.419162815,0.284744259,1
0.835714286,0.55,0.2,0.472548817,0.75863593,0.328088357,0.306129368,1
0.685714286,0.578571429,0.23,0.604973326,0.731761099,0.428067282,0.257907944,1
0.807142857,0.571428571,0.2,0.548756086,0.727675014,0.393863955,0.319314758,1
0.75,0.628571429,0.205,0.464407294,0.75246947,0.350791062,0.316716896,1
0.607142857,0.6,0.23,0.584960696,0.821753465,0.412639575,0.317367493,1
0.771428571,0.635714286,0.21,0.531808842,0.81993776,0.448293524,0.253642999,1
0.657142857,0.542857143,0.235,0.550505184,0.726402871,0.37115645,0.299957448,1
0.785714286,0.471428571,0.245,0.569484014,0.79266047,0.345342112,0.266459184,1
0.585714286,0.5,0.25,0.531428215,0.749258859,0.431752889,0.258466941,1
0.835714286,0.542857143,0.24,0.593442728,0.745974739,0.31147497,0.279916338,1
0.014285714,0.25,0.11,0.600061255,0.388349535,0.380986836,0.251068402,12
0.278571429,0.135714286,0.13,0.709653079,0.460452544,0.194758425,0.281890901,12
0.15,0.15,0.11,0.521594705,0.389824068,0.341324906,0.271745027,12
0.178571429,0.121428571,0.1,0.709783531,0.364863819,0.384530538,0.271220778,12
0,0.114285714,0.135,0.776844266,0.466633365,0.454935173,0.258617738,12
0.142857143,0.1,0.15,0.727450653,0.424194456,0.405761346,0.279489613,12
0.135714286,0.114285714,0.145,0.608044825,0.454180374,0.244080525,0.278489257,12
0.128571429,0.085714286,0.13,0.657686258,0.360497618,0.33633617,0.264212151,12
0.078571429,0.221428571,0.14,0.779470981,0.44293124,0.384720338,0.270021166,12
0.214285714,0.164285714,0.125,0.661143735,0.442528914,0.242578368,0.281145113,12
0.128571429,0.1,0.11,0.543173905,0.444310707,0.197133275,0.265497292,12
0.164285714,0.128571429,0.11,0.743144683,0.433591635,0.257590841,0.276995265,12
0.264285714,0.178571429,0.145,0.536972691,0.459352466,0.512107871,0.28432959,12
0.078571429,0.157142857,0.125,0.541486407,0.400171184,0.449430579,0.250208318,12
0.085714286,0.1,0.13,0.528784935,0.448010252,0.320659961,0.257453398,12
0.021428571,0.164285714,0.14,0.617264752,0.403960091,0.349950113,0.266633894,12
0.264285714,0.235714286,0.135,0.660886506,0.364811285,0.297431968,0.256322923,12
0.185714286,0.228571429,0.125,0.762534496,0.41063942,0.413885141,0.277347194,12
0.1,0.092857143,0.125,0.602063331,0.441883384,0.262274346,0.271367364,12
0.285714286,0.078571429,0.15,0.727083111,0.465527261,0.225491593,0.280663074,12
0.028571429,0.107142857,0.1,0.57696218,0.392918722,0.335881964,0.286590574,12
0.257142857,0.142857143,0.14,0.549737533,0.45579095,0.317842142,0.285265735,12
0.214285714,0.085714286,0.13,0.642158498,0.469432623,0.513143256,0.267356158,12
0.2,0.228571429,0.115,0.668824778,0.423074296,0.403262983,0.281740231,12
0.271428571,0.071428571,0.125,0.576558111,0.395242527,0.244272093,0.275920122,12
0.085714286,0.228571429,0.125,0.63908846,0.38675272,0.16199984,0.251752346,12
0.271428571,0.1,0.13,0.743549474,0.40631177,0.365512171,0.25305998,12
0.057142857,0.2,0.12,0.607037031,0.410948629,0.456840831,0.257272298,12
0.107142857,0.157142857,0.115,0.716741524,0.371782491,0.155943773,0.253689659,12
0.242857143,0.078571429,0.1,0.609654567,0.428146556,0.404728819,0.258254454,12
0.078571429,0.221428571,0.13,0.547921309,0.437703456,0.461981441,0.287579057,12
0.235714286,0.171428571,0.145,0.648032459,0.407812494,0.517581965,0.261492464,12
0.085714286,0.185714286,0.105,0.773665413,0.439596092,0.294000608,0.28742635,12
0.085714286,0.207142857,0.115,0.704041725,0.358877126,0.409079102,0.282396345,12
0.035714286,0.078571429,0.13,0.778623044,0.401740516,0.163434045,0.279488041,12
0.007142857,0.178571429,0.12,0.559763559,0.433226357,0.455566294,0.256732335,12
0.114285714,0.214285714,0.13,0.672911557,0.419202525,0.281808444,0.272261241,12
0.25,0.092857143,0.105,0.66483073,0.426844799,0.275978734,0.277264115,12
0.028571429,0.25,0.105,0.538221301,0.400251831,0.500018703,0.271721247,12
0.064285714,0.171428571,0.145,0.589932534,0.368968638,0.345653694,0.289569001,12
0.014285714,0.235714286,0.14,0.676081016,0.45465516,0.184538325,0.251501182,12
0.185714286,0.192857143,0.135,0.63383515,0.416122287,0.514037295,0.251228665,12
0.242857143,0.235714286,0.13,0.761900133,0.365394992,0.458652846,0.277366321,12
0.035714286,0.192857143,0.14,0.674263114,0.447152612,0.363590733,0.262820991,12
0.221428571,0.171428571,0.105,0.556618671,0.386673675,0.236281868,0.278632571,12
0.242857143,0.207142857,0.15,0.52937599,0.383907699,0.453779885,0.26961392,12
0.257142857,0.1,0.135,0.524577586,0.425211605,0.223658222,0.259247061,12
0.05,0.085714286,0.105,0.747969234,0.402432922,0.452507178,0.256582623,12
0.271428571,0.071428571,0.11,0.715085331,0.399490243,0.508998998,0.25885907,12
0.035714286,0.1,0.1,0.53157898,0.468730909,0.456675145,0.273278147,12
0.264285714,0.221428571,0.105,0.690601215,0.447427479,0.178184072,0.266860618,12
0.15,0.185714286,0.135,0.762136321,0.433585378,0.27211319,0.251788974,12
0.264285714,0.221428571,0.11,0.537371492,0.392546029,0.374145506,0.252172982,12
0.164285714,0.128571429,0.125,0.688546944,0.387261001,0.194472085,0.253927629,12
0.257142857,0.15,0.105,0.61255029,0.429595223,0.51472842,0.269529317,12
0.171428571,0.2,0.15,0.586463734,0.473200228,0.285850244,0.289375563,12
0.185714286,0.092857143,0.125,0.666726495,0.429599323,0.440331772,0.274428644,12
0.157142857,0.085714286,0.105,0.57023272,0.390331545,0.194341671,0.2853656,12
0.078571429,0.207142857,0.135,0.582998028,0.410058564,0.517384039,0.277853808,12
0.207142857,0.214285714,0.115,0.560160348,0.458227174,0.538488837,0.252170386,12
0.157142857,0.164285714,0.105,0.540803027,0.363479771,0.224394212,0.260962629,12
0.164285714,0.135714286,0.135,0.553693979,0.372251728,0.330599643,0.2625885,12
0.007142857,0.214285714,0.145,0.630364322,0.378393336,0.430559906,0.258675105,12
0.014285714,0.135714286,0.145,0.575854339,0.473024359,0.461565495,0.26783643,12
0.278571429,0.228571429,0.1,0.703147813,0.365748869,0.536285024,0.280491774,12
0.107142857,0.221428571,0.11,0.544147738,0.463241366,0.332635355,0.25435802,12
0.021428571,0.092857143,0.13,0.655029515,0.396022721,0.449052829,0.254666719,12
0.057142857,0.235714286,0.135,0.600457449,0.378881705,0.229702407,0.255775138,12
0.235714286,0.185714286,0.145,0.645750321,0.419543008,0.298042318,0.249941375,12
0.1,0.171428571,0.135,0.76931817,0.404933323,0.534616931,0.277738719,12
0.128571429,0.107142857,0.105,0.65537134,0.440109873,0.300308953,0.250653005,12
0.064285714,0.114285714,0.135,0.672705908,0.458482611,0.367844366,0.272065382,12
0.142857143,0.178571429,0.11,0.544748361,0.435542977,0.193512617,0.271916763,12
0.064285714,0.235714286,0.1,0.739169993,0.420913426,0.309967292,0.287749723,12
0.185714286,0.135714286,0.145,0.644081842,0.443051354,0.51420914,0.249804598,12
0.221428571,0.221428571,0.12,0.720552505,0.448692741,0.459663278,0.277529166,12
0.1,0.092857143,0.15,0.638909146,0.382187094,0.200050819,0.255993067,12
0.285714286,0.078571429,0.15,0.661922767,0.405563531,0.46333485,0.249264358,12
0.2,0.157142857,0.145,0.678022995,0.425073111,0.469944478,0.268862072,12
0,0.085714286,0.125,0.764684287,0.393289273,0.431451853,0.278713051,12
0.007142857,0.171428571,0.12,0.5309623,0.408817828,0.396133698,0.263413002,12
0.014285714,0.221428571,0.13,0.633477554,0.416471271,0.346321918,0.257101686,12
0.085714286,0.157142857,0.105,0.581585471,0.365220077,0.282772,0.273124653,12
0.05,0.164285714,0.15,0.60818644,0.379426533,0.181072286,0.274568919,12
0,0.221428571,0.105,0.726117046,0.431616499,0.24826906,0.27367389,12
0.185714286,0.214285714,0.13,0.706474966,0.452636823,0.285335565,0.279647739,12
0.192857143,0.114285714,0.125,0.762295844,0.445969212,0.242029184,0.255138626,12
0.157142857,0.235714286,0.13,0.651592745,0.452640189,0.360222678,0.281513586,12
0.157142857,0.092857143,0.13,0.629526288,0.392888096,0.381204625,0.252107265,12
0.2,0.128571429,0.115,0.608110448,0.418089995,0.337661897,0.272593845,12
0.05,0.185714286,0.11,0.645712467,0.388866824,0.469549477,0.267513877,12
0.207142857,0.207142857,0.105,0.718924066,0.468202573,0.430646287,0.24817853,12
0.057142857,0.228571429,0.14,0.552437662,0.474850583,0.407974709,0.277502381,12
0.278571429,0.078571429,0.11,0.766511182,0.451314143,0.222416358,0.256276743,12
0.285714286,0.135714286,0.1,0.570455707,0.422079355,0.30173468,0.271901166,12
0.135714286,0.235714286,0.105,0.650185385,0.402702734,0.158773917,0.262120545,12
0.15,0.114285714,0.125,0.54153849,0.433460449,0.295343089,0.289423876,12
0.157142857,0.092857143,0.14,0.619420251,0.445884924,0.484713405,0.264820535,12
0.221428571,0.107142857,0.125,0.670070797,0.463762342,0.420311238,0.25750562,12
0.128571429,0.15,0.13,0.682516805,0.390686263,0.297608434,0.254682712,12
0.171428571,0.892857143,0.95,0.607495207,0.78488702,0.405507951,0.168544176,7
0.092857143,0.992857143,0.995,0.628478618,0.795205905,0.402387735,0.173056534,7
0.157142857,0.842857143,1,0.677768343,0.812224603,0.371923057,0.174342584,7
0.257142857,0.857142857,0.955,0.821811846,0.774599574,0.41218806,0.167514453,7
0.171428571,0.9,0.955,0.378977214,0.810576044,0.346436094,0.162145956,7
0.014285714,0.842857143,0.965,0.884447769,0.792693872,0.427393092,0.180305372,7
0.25,0.964285714,0.96,0.22811879,0.79901206,0.404556973,0.167241888,7
0.078571429,0.835714286,0.95,0.09515781,0.808527571,0.333178434,0.177546819,7
0.042857143,0.842857143,0.99,0.112801778,0.785860009,0.408307932,0.1672979,7
0.121428571,0.921428571,0.995,0.86700725,0.76904973,0.465737948,0.192827823,7
0.178571429,0.892857143,0.96,0.886146576,0.798236497,0.31881365,0.196529624,7
0.192857143,1,1,0.018430102,0.793656909,0.356978161,0.164600589,7
0.064285714,0.835714286,0.98,0.595750848,0.777628569,0.321217655,0.171917023,7
0.114285714,0.957142857,0.99,0.258318766,0.778113738,0.430908669,0.163953327,7
0.228571429,0.971428571,0.995,0,0.800704918,0.315985436,0.168940872,7
0.157142857,0.95,0.95,0.545460421,0.807901431,0.420420263,0.189753111,7
0.221428571,0.992857143,0.985,0.062995423,0.773385041,0.36791972,0.172547378,7
0.021428571,0.935714286,1,0.251382075,0.776797082,0.440104232,0.183924876,7
0.2,0.835714286,0.96,0.317590313,0.798793283,0.365738608,0.17765944,7
0.028571429,0.935714286,0.995,0.605782246,0.787635013,0.372327522,0.162786826,7
0.278571429,1,0.98,0.800738514,0.773778712,0.353145974,0.186927449,7
0.271428571,0.907142857,0.96,0.332721183,0.784890336,0.37732843,0.167844736,7
0.257142857,0.914285714,0.965,0.479018923,0.813373278,0.42360027,0.175899935,7
0.178571429,0.828571429,0.98,0.622145942,0.798607703,0.324942196,0.17916631,7
0.107142857,0.857142857,0.97,0.275505564,0.773393047,0.321052777,0.177999929,7
0.171428571,0.964285714,1,0.093582906,0.808829266,0.377472545,0.17408682,7
0.092857143,0.907142857,0.99,0.42397578,0.795873506,0.453858569,0.190508242,7
0.035714286,0.864285714,0.96,0.114041602,0.781004757,0.452969708,0.168468907,7
0.214285714,0.821428571,0.975,0.838894476,0.793119622,0.424573601,0.163428786,7
0.164285714,0.978571429,0.96,0.867719888,0.790679616,0.388132202,0.176384639,7
0.185714286,0.928571429,0.99,0.71616024,0.780472577,0.339072427,0.195166267,7
0.05,0.864285714,0.99,0.227729805,0.790273963,0.335501437,0.190681084,7
0.228571429,0.957142857,0.965,0.776686994,0.798033202,0.443745624,0.166439337,7
0.064285714,0.971428571,0.985,0.349694196,0.78066127,0.40662603,0.165882543,7
0.142857143,0.978571429,0.955,0.059486221,0.767095331,0.420327562,0.174180481,7
0.228571429,0.885714286,0.98,0.216266377,0.801955201,0.46386269,0.184464162,7
0.021428571,0.921428571,0.97,0.328782973,0.782329869,0.359611745,0.182701832,7
0.271428571,0.95,0.995,0.467302575,0.80486874,0.438659296,0.189686434,7
0.1,0.9,0.965,0.706989094,0.812019072,0.320051372,0.171406405,7
0.142857143,0.835714286,0.995,0.085279416,0.776974259,0.463835211,0.161158767,7
0.285714286,0.864285714,0.98,0.072807673,0.767265717,0.406235327,0.183121385,7
0.257142857,0.878571429,0.995,0.470870416,0.774918254,0.340734858,0.168231848,7
0.078571429,0.907142857,0.96,0.205591665,0.781365241,0.346725872,0.194686348,7
0,0.942857143,0.95,0.390539395,0.769075253,0.439284426,0.162336037,7
0.135714286,0.842857143,0.975,0.744198594,0.778982962,0.414015724,0.163438911,7
0.221428571,0.935714286,0.96,0.639452337,0.805867688,0.334200722,0.184009197,7
0.028571429,0.921428571,0.975,0.566792432,0.778059554,0.363200785,0.190879371,7
0.278571429,0.957142857,0.98,0.92858373,0.778777493,0.316504104,0.174161638,7
0.057142857,0.871428571,0.955,0.522297892,0.803894253,0.362119332,0.182308612,7
0.278571429,0.95,0.99,0.354886167,0.794095861,0.450160049,0.195499574,7
0.228571429,0.821428571,0.995,0.044602036,0.807093387,0.409652838,0.169501223,7
0.085714286,0.978571429,0.99,0.645223538,0.796814904,0.383820938,0.160947982,7
0.057142857,0.914285714,0.95,0.334030522,0.778289253,0.458969199,0.183535413,7
0.057142857,0.957142857,0.97,0.589495241,0.784868326,0.440361637,0.164984194,7
0.15,0.921428571,0.985,0.054443608,0.767152632,0.454201229,0.161979989,7
0.285714286,0.964285714,0.95,0.176551703,0.772734421,0.43382528,0.184743378,7
0.278571429,0.871428571,0.985,0.186485631,0.786410444,0.462342031,0.184623585,7
0.135714286,0.821428571,0.95,0.284467685,0.77998204,0.377396332,0.191654509,7
0.15,0.957142857,0.98,0.302399871,0.806110687,0.385025811,0.168636155,7
0.121428571,0.935714286,0.95,0.929177341,0.785691278,0.448659275,0.164150156,7
0.235714286,0.957142857,0.99,0.703489179,0.796188196,0.340345245,0.181318222,7
0.157142857,0.914285714,0.98,0.43025424,0.768328619,0.388508908,0.169078187,7
0.228571429,0.892857143,0.955,0.913475299,0.781485325,0.446042967,0.193351016,7
0.264285714,0.928571429,1,0.086141256,0.7702021,0.311985529,0.193609505,7
0.107142857,0.964285714,0.95,0.127959593,0.808222093,0.341304044,0.163782938,7
0.278571429,0.907142857,0.955,0.774902639,0.805698442,0.353611574,0.192091979,7
0.285714286,0.828571429,0.97,0.498020456,0.779022799,0.437120695,0.16471363,7
0.285714286,0.907142857,0.985,0.451936611,0.775151009,0.383659542,0.177815879,7
0.207142857,0.978571429,0.99,0.598184356,0.810240805,0.371122511,0.166243317,7
0.228571429,0.828571429,0.97,0.876485223,0.781527077,0.408230521,0.193533223,7
0.042857143,0.964285714,1,0.253657263,0.801072344,0.436731802,0.178394338,7
0.057142857,0.821428571,0.955,0.437337109,0.797980234,0.396388194,0.17821985,7
0.242857143,0.914285714,0.985,0.186183466,0.768036957,0.357686747,0.196193299,7
0.25,0.928571429,0.97,0.371565573,0.773313336,0.450360035,0.176702855,7
0.114285714,1,0.97,0.519100947,0.775867628,0.38088416,0.176390182,7
0.057142857,0.935714286,0.98,0.942052407,0.792814993,0.327277282,0.19394864,7
0.178571429,0.885714286,0.95,0.262870905,0.780635632,0.353405844,0.187390785,7
0.114285714,0.892857143,0.98,0.582346306,0.799461301,0.338651401,0.17474129,7
0.278571429,0.885714286,0.99,0.733534673,0.804045774,0.366892723,0.18257215,7
0.271428571,0.928571429,0.99,0.933588462,0.799541793,0.457148693,0.178588154,7
0.235714286,0.821428571,1,0.754549354,0.793371729,0.31819163,0.177848471,7
0.25,0.857142857,0.995,0.310575578,0.768679062,0.404798209,0.192147474,7
0.007142857,0.907142857,0.975,0.213856302,0.801231768,0.329064069,0.166565663,7
0.278571429,0.964285714,0.99,0.352752522,0.774299834,0.442453166,0.176277107,7
0.2,1,0.985,0.297909615,0.800783625,0.463361441,0.167487201,7
0.042857143,0.878571429,0.975,0.491750323,0.79697899,0.362966277,0.18001353,7
0.042857143,0.957142857,0.97,0.483450885,0.785816136,0.433296963,0.193634451,7
0.207142857,0.835714286,0.955,0.95044922,0.780388691,0.331798426,0.189896104,7
0.264285714,0.992857143,0.96,0.067841614,0.776334724,0.452667255,0.165731175,7
0.271428571,0.821428571,0.96,0.250163567,0.801282307,0.438385988,0.192418147,7
0.271428571,0.971428571,0.965,0.121447482,0.77020515,0.350254917,0.181588925,7
0.1,0.828571429,0.99,0.025790174,0.810621872,0.412721216,0.194909532,7
0.042857143,0.857142857,0.995,0.547904567,0.801114224,0.346605007,0.178587628,7
0.228571429,0.95,0.96,0.020370574,0.775432949,0.373848446,0.176863976,7
0.078571429,0.85,0.995,0.132115797,0.767677962,0.444205049,0.183902908,7
0.164285714,0.95,0.975,0.029428213,0.769544158,0.382658914,0.1732242,7
0.285714286,0.985714286,0.98,0.463327712,0.798730549,0.462184914,0.16701666,7
0.042857143,0.978571429,0.985,0.528307153,0.801267147,0.422962284,0.180398883,7
0.264285714,0.85,0.95,0.283534219,0.80749407,0.420689513,0.166644056,7
0.25,0.921428571,0.995,0.032259977,0.796666984,0.36333796,0.164530617,7
0.85,0.142857143,0.23,0.506390802,0.777665902,0.432180367,0.12015914,21
0.85,0.1,0.25,0.469503902,0.807105472,0.515293108,0.095789659,21
0.75,0.178571429,0.225,0.472710422,0.787613327,0.446547068,0.132316707,21
0.814285714,0.021428571,0.225,0.456835608,0.86382769,0.478487355,0.135610382,21
0.664285714,0.121428571,0.235,0.50966498,0.782368074,0.533095957,0.077830869,21
0.571428571,0.15,0.25,0.450755604,0.871767241,0.409830203,0.103844222,21
0.607142857,0.157142857,0.2,0.494857701,0.868726007,0.460682369,0.135029338,21
0.607142857,0.121428571,0.24,0.491815122,0.880883662,0.520146713,0.141017712,21
0.585714286,0.121428571,0.2,0.499219401,0.829298172,0.467696053,0.123551168,21
0.842857143,0.057142857,0.245,0.447274756,0.881408297,0.394198898,0.085745521,21
0.592857143,0.142857143,0.24,0.506925974,0.767449815,0.39701562,0.134783112,21
0.614285714,0.071428571,0.21,0.436670377,0.815712769,0.453964669,0.120632911,21
0.721428571,0.035714286,0.21,0.479672365,0.805619499,0.533758124,0.13422784,21
0.85,0.028571429,0.225,0.514201591,0.812627543,0.427121276,0.073946911,21
0.742857143,0.085714286,0.205,0.484578367,0.769583944,0.417592889,0.082193085,21
0.678571429,0.05,0.23,0.486061871,0.815580157,0.494041555,0.086256515,21
0.728571429,0.064285714,0.235,0.51561887,0.879453322,0.46747269,0.134829552,21
0.778571429,0.114285714,0.25,0.461258802,0.880469252,0.507831091,0.133782315,21
0.578571429,0.092857143,0.225,0.51598064,0.862895468,0.454880532,0.138630438,21
0.735714286,0.085714286,0.23,0.46732573,0.767209874,0.420683307,0.086205861,21
0.75,0.064285714,0.225,0.498975599,0.856592071,0.453210965,0.141709371,21
0.692857143,0.021428571,0.235,0.4615418,0.848233862,0.425033528,0.105171943,21
0.857142857,0.1,0.22,0.486912554,0.816695453,0.506617087,0.130200015,21
0.678571429,0.078571429,0.25,0.471842828,0.854984033,0.483348696,0.07154776,21
0.592857143,0.171428571,0.235,0.486038465,0.855480532,0.497631127,0.092833004,21
0.592857143,0.345043996,0.2,0.488644189,0.873428012,0.395757954,0.095709043,21
0.65,0.114285714,0.225,0.445041262,0.783705756,0.506548441,0.100987911,21
0.828571429,0,0.245,0.474904573,0.77848937,0.489746376,0.132995043,21
0.8,0.164285714,0.245,0.460124973,0.667032174,0.502816185,0.299703407,21
0.628571429,0.171428571,0.23,0.456047714,0.871258764,0.402923992,0.101486027,21
0.842857143,0.071428571,0.2,0.441588595,0.815965934,0.471709861,0.099875093,21
0.657142857,0.114285714,0.215,0.487556276,0.790739405,0.446737733,0.124370431,21
0.757142857,0.064285714,0.2,0.448912249,0.815477533,0.452893651,0.133129569,21
0.707142857,0,0.21,0.439173406,0.823422155,0.48898432,0.111311523,21
0.7,0.021428571,0.23,0.497955872,0.842992383,0.428373043,0.104973462,21
0.771428571,0.121428571,0.205,0.497879567,0.845406411,0.406886244,0.119000248,21
0.85,0.014285714,0.25,0.493919431,0.821006165,0.39292989,0.086898403,21
0.835714286,0.157142857,0.215,0.508092133,0.794790609,0.517937884,0.1224914,21
0.778571429,0.035714286,0.24,0.516321548,0.858214283,0.473847222,0.092871482,21
0.571428571,0.078571429,0.205,0.478578696,0.783270295,0.534261758,0.101552657,21
0.714285714,0.092857143,0.235,0.498615806,0.771368012,0.524282673,0.13029747,21
0.65,0.014285714,0.24,0.468056504,0.875190503,0.459146009,0.083771525,21
0.614285714,0.007142857,0.24,0.490522714,0.807406538,0.531402137,0.078662253,21
0.764285714,0,0.235,0.511847322,0.883371719,0.525115976,0.1336352,21
0.735714286,0.078571429,0.22,0.437352061,0.786044071,0.530448706,0.113314126,21
0.721428571,0.107142857,0.215,0.45485864,0.79903184,0.420117108,0.132372836,21
0.607142857,0.142857143,0.21,0.496092383,0.856036948,0.433985317,0.137490566,21
0.6,0.014285714,0.23,0.516204408,0.856225154,0.450196637,0.127643669,21
0.728571429,0.164285714,0.245,0.468598031,0.770114991,0.522119445,0.126762324,21
0.7,0.142857143,0.235,0.472153465,0.803695913,0.422888173,0.104485068,21
0.692857143,0.142857143,0.225,0.499124124,0.777417735,0.402632364,0.103734116,21
0.642857143,0.078571429,0.2,0.461846249,0.774107542,0.433381229,0.109020895,21
0.678571429,0.05,0.205,0.499027024,0.778687197,0.438245203,0.123740294,21
